0.10915000000386499,0.28577499999664724,0.28577499999664724,0.0746999999973923,0.13188000000081956,0.13188000000081956,0.09145999999600463,0.35532500001136214,0.35532500001136214,0.10104000000865199,0.21184999999240972,0.21184999999240972,0.08724999998230487,0.2418199999956414,0.2418199999956414,0.08806999999796972,0.49038000000291504,0.49038000000291504,0.06559499999275431,0.16629500000271946,0.16629500000271946,0.08209000001079403,0.0988,0.0011,0.0673,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.10915000000386499,0.28577499999664724,0.28577499999664724,0.0746999999973923,0.13188000000081956,0.13188000000081956,0.09145999999600463,0.35532500001136214,0.35532500001136214,0.10104000000865199,0.21184999999240972,0.21184999999240972,0.08724999998230487,0.2418199999956414,0.2418199999956414,0.08806999999796972,0.49038000000291504,0.49038000000291504,0.06559499999275431,0.16629500000271946,0.16629500000271946,0.08209000001079403,0.0988,0.0011,0.0673,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.08770500001264736,0.32141499998397194,0.32141499998397194,0.08593499998096377,0.1157999999995809,0.1157999999995809,0.1004549999779556,0.3054200000187848,0.3054200000187848,0.09121500002220273,0.22107499997946434,0.22107499997946434,0.07609499999671243,0.2626049999962561,0.2626049999962561,0.09166499998536892,0.4695850000134669,0.4695850000134669,0.07584499998483807,0.16910999998799525,0.16910999998799525,0.08786999998847023,0.0988,0.0011,0.0673,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.08438499999465421,0.30654499999945983,0.30654499999945983,0.07646000001113862,0.1396099999838043,0.1396099999838043,0.10005999999702908,0.3006549999990966,0.3006549999990966,0.10134999998263083,0.1915850000223145,0.1915850000223145,0.07546000002184883,0.25178999998024665,0.25178999998024665,0.10648499999660999,0.3556300000054762,0.3556300000054762,0.08049999998183921,0.17362499999580905,0.17362499999580905,0.07430499998736195,0.1595450000022538,0.1595450000022538,0.0967899999814108,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.10845500000868924,0.3555049999849871,0.3555049999849871,0.07441000000108033,0.12034000002313405,0.12034000002313405,0.08584000001428649,1.346514999982901,1.346514999982901,0.0005400000081863254,0.0008150000066962093,0.0008150000066962093,0.00035000001662410796,0.0008849999867379665,0.0008849999867379665,0.0005599999858532101,0.09398000000510365,0.09398000000510365,0.08754499998758547,0.5838199999998324,0.5838199999998324,0.08265999998548068,0.15351500001270324,0.15351500001270324,0.05584499999531545,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.10845500000868924,0.3555049999849871,0.3555049999849871,0.07441000000108033,0.12034000002313405,0.12034000002313405,0.08584000001428649,1.346514999982901,1.346514999982901,0.0005400000081863254,0.0008150000066962093,0.0008150000066962093,0.00035000001662410796,0.0008849999867379665,0.0008849999867379665,0.0005599999858532101,0.09398000000510365,0.09398000000510365,0.08754499998758547,0.5838199999998324,0.5838199999998324,0.08265999998548068,0.15351500001270324,0.15351500001270324,0.05584499999531545,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.15197999999509193,0.28559000001405366,0.28559000001405366,0.07433999999193475,0.1477500000037253,0.1477500000037253,0.08127500000409782,0.3091100000019651,0.3091100000019651,0.09106500001507811,0.22538999997777864,0.22538999997777864,0.08365499999490567,0.22763999999733642,0.22763999999733642,0.08763999998336658,0.34140500001376495,0.34140500001376495,0.07122499999240972,0.18165499999304302,0.18165499999304302,0.06726999999955297,0.1634650000196416,0.1634650000196416,0.09047500000451691,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.11354999998002313,0.3848600000201259,0.3848600000201259,0.07590500000515021,0.1420549999747891,0.1420549999747891,0.07596999997622333,0.33479500000248663,0.33479500000248663,0.0950099999899976,0.20972500002244487,0.20972500002244487,0.08467000001110137,0.22325499998987652,0.22325499998987652,0.08223999998881482,0.31547000000136904,0.31547000000136904,0.07637500000419095,0.17775000000256114,0.17775000000256114,0.07224999999743886,0.16444500000216067,0.16444500000216067,0.08499000000301749,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.11354999998002313,0.3848600000201259,0.3848600000201259,0.07590500000515021,0.1420549999747891,0.1420549999747891,0.07596999997622333,0.33479500000248663,0.33479500000248663,0.0950099999899976,0.20972500002244487,0.20972500002244487,0.08467000001110137,0.22325499998987652,0.22325499998987652,0.08223999998881482,0.31547000000136904,0.31547000000136904,0.07637500000419095,0.17775000000256114,0.17775000000256114,0.07224999999743886,0.16444500000216067,0.16444500000216067,0.08499000000301749,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
0.09502499998779967,0.31197000000975095,0.31197000000975095,0.08134999999310821,0.15366499999072403,0.15366499999072403,0.09403499998734333,0.3079950000101235,0.3079950000101235,0.0973750000121072,0.24060499999905005,0.24060499999905005,0.09115500000189058,0.2311350000090897,0.2311350000090897,0.09665500000119209,0.540659999998752,0.540659999998752,0.08105000000796281,0.16671999997925013,0.16671999997925013,0.08639499999117106,0.0988,0.0011,0.0673,0.1689,-0.0011,0.0871,0.2196,0.1128,0.0697
